km_driven,mileage,engine,max_power,seats,fuel_code,seller_type_code,transmission_code,owner_code,age
0.026666017777345185,0.5151515151515151,0.2093959731543624,0.1141304347826087,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.2
0.023332682221788147,0.33333333333333337,0.1929530201342282,0.13858695652173914,0.09999999999999998,1.0,0.5,1.0,0.0,0.08
0.029999353332902223,0.36363636363636365,0.19228187919463088,0.13858695652173914,0.09999999999999998,1.0,0.5,1.0,0.0,0.15999999999999998
0.018666012444008295,0.4545454545454546,0.057718120805369116,0.04076086956521738,0.09999999999999998,1.0,0.5,1.0,0.0,0.12000000000000001
0.04666603111068741,0.2727272727272727,0.2093959731543624,0.11141304347826086,0.30000000000000004,0.3333333333333333,0.5,1.0,0.0,0.27999999999999997
0.07999938666625778,0.2727272727272727,0.14664429530201342,0.09510869565217392,0.09999999999999998,1.0,0.5,1.0,0.0,0.44
0.016666011110674072,0.21212121212121215,0.057718120805369116,0.0054347826086956486,0.4,1.0,0.5,1.0,0.0,0.08
0.04666603111068741,0.4545454545454546,0.2093959731543624,0.15217391304347827,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.12000000000000001
0.023332682221788147,0.15151515151515155,0.057718120805369116,0.008152173913043473,0.09999999999999998,1.0,0.5,1.0,0.5,0.32
0.0015913343942229295,0.2727272727272727,0.19228187919463088,0.1331521739130435,0.09999999999999998,1.0,0.5,1.0,0.0,0.08
0.010799340532893689,0.4545454545454546,0.2093959731543624,0.15217391304347827,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.12000000000000001
0.006666004444002963,0.7272727272727273,0.057718120805369116,0.021739130434782608,0.0,0.0,0.5,1.0,0.5,0.039999999999999994
0.00999933999956,0.4242424242424243,0.12550335570469798,0.09510869565217392,0.09999999999999998,1.0,0.5,1.0,0.0,0.039999999999999994
0.0033326688884459258,0.24242424242424243,0.324496644295302,0.24184782608695654,0.09999999999999998,1.0,0.5,1.0,0.0,0.039999999999999994
0.027999351999568,0.33333333333333337,0.19261744966442954,0.09510869565217392,0.09999999999999998,1.0,0.5,1.0,0.0,0.15999999999999998
0.03999935999957333,0.12121212121212122,0.5218120805369127,0.28804347826086957,0.30000000000000004,0.3333333333333333,0.5,1.0,0.5,0.36
0.05066603377735585,0.21212121212121215,0.057718120805369116,0.013586956521739135,0.0,1.0,0.5,1.0,0.0,0.32
0.0033326688884459258,0.21212121212121215,0.24966442953020132,0.34782608695652173,0.09999999999999998,1.0,0.5,0.0,0.0,0.039999999999999994
0.01926601284400856,0.24242424242424243,0.2929530201342282,0.2309782608695652,0.09999999999999998,1.0,0.0,1.0,0.0,0.08
0.05753270502180335,0.21212121212121215,0.2929530201342282,0.2282608695652174,0.09999999999999998,1.0,0.0,1.0,0.0,0.27999999999999997
0.015532677021784682,0.2727272727272727,0.19228187919463088,0.13858695652173914,0.09999999999999998,1.0,0.0,0.0,0.0,0.08
0.02173268115512077,0.4545454545454546,0.2093959731543624,0.15217391304347827,0.09999999999999998,0.3333333333333333,0.0,1.0,0.0,0.08
0.0068660045773363855,0.4242424242424243,0.12550335570469798,0.09510869565217392,0.09999999999999998,1.0,0.0,1.0,0.0,0.08
0.05133270088846726,0.09090909090909094,0.7912751677852348,0.3695652173913043,0.30000000000000004,0.3333333333333333,0.0,1.0,0.0,0.24
0.06599937733291822,0.09090909090909094,0.6275167785234899,0.18478260869565216,0.30000000000000004,0.3333333333333333,0.0,1.0,0.0,0.27999999999999997
0.018532679021786014,0.15151515151515155,0.5097315436241611,0.2391304347826087,0.09999999999999998,0.3333333333333333,0.0,0.0,0.5,0.24
0.03319935546623698,0.4545454545454546,0.2932885906040268,0.17934782608695654,0.09999999999999998,0.3333333333333333,0.0,1.0,0.0,0.2
0.036466024310682875,0.5151515151515151,0.2932885906040268,0.17934782608695654,0.09999999999999998,0.3333333333333333,0.0,1.0,0.0,0.2
0.04266602844401896,0.33333333333333337,0.2812080536912751,0.19293478260869562,0.09999999999999998,1.0,0.0,1.0,0.0,0.08
0.08513272342181562,0.06060606060606066,0.7151006711409396,0.37771739130434784,0.30000000000000004,0.3333333333333333,0.0,0.0,0.5,0.15999999999999998
0.022599348399565598,0.24242424242424243,0.45100671140939597,0.3858695652173913,0.09999999999999998,0.3333333333333333,0.0,0.0,0.5,0.27999999999999997
0.016666011110674072,0.15151515151515155,0.39395973154362407,0.28804347826086957,0.09999999999999998,1.0,0.0,0.0,0.0,0.08
0.03333268888845926,0.2727272727272727,0.45100671140939597,0.421195652173913,0.09999999999999998,0.3333333333333333,0.0,0.0,0.0,0.27999999999999997
0.039332692888461925,0.15151515151515155,0.5097315436241611,0.375,0.09999999999999998,0.3333333333333333,0.0,0.0,0.0,0.27999999999999997
0.07999938666625778,0.36363636363636365,0.2093959731543624,0.15217391304347827,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.36
0.0733327155551437,0.33333333333333337,0.19228187919463088,0.125,0.09999999999999998,1.0,0.5,1.0,1.0,0.36
0.03999935999957333,0.36363636363636365,0.25906040268456376,0.15217391304347827,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.27999999999999997
0.09799939866626578,0.5151515151515151,0.2093959731543624,0.1141304347826087,0.09999999999999998,0.3333333333333333,0.5,1.0,0.5,0.2
0.016666011110674072,0.2727272727272727,0.19194630872483223,0.1467391304347826,0.09999999999999998,1.0,0.5,1.0,1.0,0.12000000000000001
0.01999934666623111,0.36363636363636365,0.19228187919463088,0.13858695652173914,0.09999999999999998,1.0,0.5,1.0,0.0,0.039999999999999994
0.026666017777345185,0.39393939393939403,0.2932885906040268,0.20652173913043476,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.15999999999999998
0.08999939333292889,0.48484848484848486,0.2932885906040268,0.17934782608695654,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.2
0.01999934666623111,0.33333333333333337,0.12550335570469798,0.09510869565217392,0.09999999999999998,1.0,0.5,0.0,0.0,0.08
0.05333270222180148,0.36363636363636365,0.2932885906040268,0.20652173913043476,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.12000000000000001
0.04666603111068741,0.4545454545454546,0.2093959731543624,0.15217391304347827,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.15999999999999998
0.006566004377336252,0.4545454545454546,0.2093959731543624,0.15217391304347827,0.09999999999999998,0.3333333333333333,0.5,0.0,0.0,0.039999999999999994
0.03999935999957333,0.33333333333333337,0.19228187919463088,0.125,0.09999999999999998,1.0,0.5,1.0,0.5,0.36
0.04666603111068741,0.48484848484848486,0.2093959731543624,0.1141304347826087,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.15999999999999998
0.05199936799957867,0.09090909090909094,0.7912751677852348,0.3695652173913043,0.30000000000000004,0.3333333333333333,0.5,1.0,0.5,0.2
0.07999938666625778,0.39393939393939403,0.2093959731543624,0.1141304347826087,0.09999999999999998,0.3333333333333333,0.5,1.0,0.5,0.27999999999999997
0.07999938666625778,0.21212121212121215,0.2513422818791946,0.1657608695652174,0.30000000000000004,1.0,0.5,1.0,0.5,0.32
0.11333274222182815,0.33333333333333337,0.3268456375838926,0.19293478260869562,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.27999999999999997
0.09333272888848593,0.09090909090909094,0.6275167785234899,0.18478260869565216,0.4,0.3333333333333333,0.5,1.0,0.0,0.15999999999999998
0.05999937333291556,0.39393939393939403,0.2932885906040268,0.17934782608695654,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.2
0.01999934666623111,0.18181818181818188,0.4610738255033556,0.4266304347826087,0.09999999999999998,1.0,0.5,0.0,0.5,0.15999999999999998
0.006666004444002963,0.4242424242424243,0.12550335570469798,0.09510869565217392,0.09999999999999998,1.0,0.0,1.0,0.0,0.12000000000000001
0.03266602177734785,0.3030303030303031,0.19261744966442954,0.09510869565217392,0.09999999999999998,1.0,0.0,1.0,0.0,0.15999999999999998
0.021332680888453925,0.4545454545454546,0.057718120805369116,0.04076086956521738,0.09999999999999998,1.0,0.0,1.0,0.0,0.15999999999999998
0.02533268355512237,0.4545454545454546,0.057718120805369116,0.04076086956521738,0.09999999999999998,1.0,0.0,1.0,0.0,0.15999999999999998
0.021332680888453925,0.15151515151515155,0.057718120805369116,0.008152173913043473,0.09999999999999998,1.0,0.0,1.0,0.0,0.12000000000000001
0.027999351999568,0.21212121212121215,0.19261744966442954,0.1141304347826087,0.09999999999999998,1.0,0.0,1.0,0.0,0.2
0.029999353332902223,0.3030303030303031,0.15503355704697988,0.09782608695652173,0.09999999999999998,1.0,0.0,1.0,0.5,0.2
0.007999338666225778,0.18181818181818188,0.3268456375838926,0.19293478260869562,0.09999999999999998,1.0,0.0,1.0,0.5,0.32
0.036999357999572,0.2727272727272727,0.12550335570469798,0.09510869565217392,0.09999999999999998,1.0,0.0,1.0,0.0,0.44
0.04099936066624044,0.2727272727272727,0.19228187919463088,0.1358695652173913,0.09999999999999998,1.0,0.0,1.0,0.0,0.27999999999999997
0.0999993999996,0.5151515151515151,0.2093959731543624,0.1141304347826087,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.15999999999999998
0.04799936533291022,0.3030303030303031,0.19228187919463088,0.1358695652173913,0.09999999999999998,1.0,0.0,0.0,0.0,0.15999999999999998
0.0733327155551437,0.39393939393939403,0.25906040268456376,0.15217391304347827,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.12000000000000001
0.05133270088846726,0.36363636363636365,0.12550335570469798,0.09510869565217392,0.09999999999999998,1.0,0.0,1.0,0.5,0.44
0.06666604444402963,0.2727272727272727,0.2093959731543624,0.15760869565217392,0.09999999999999998,0.3333333333333333,0.5,1.0,0.5,0.39999999999999997
0.006666004444002963,0.36363636363636365,0.19228187919463088,0.1331521739130435,0.09999999999999998,1.0,0.5,1.0,0.0,0.039999999999999994
0.06666604444402963,0.18181818181818188,0.19194630872483223,0.11141304347826086,0.30000000000000004,1.0,0.5,1.0,1.0,0.15999999999999998
0.023332682221788147,0.36363636363636365,0.19228187919463088,0.13858695652173914,0.09999999999999998,1.0,0.5,1.0,0.0,0.08
0.04666603111068741,0.06060606060606066,0.5218120805369127,0.2391304347826087,0.4,0.3333333333333333,0.5,0.0,0.5,0.24
0.0033326688884459258,0.3030303030303031,0.19127516778523487,0.1684782608695652,0.09999999999999998,1.0,0.5,1.0,0.5,0.0
0.02519935013290009,0.24242424242424243,0.324496644295302,0.24184782608695654,0.09999999999999998,1.0,0.5,1.0,0.0,0.12000000000000001
0.07599938399958933,0.15151515151515155,0.39395973154362407,0.34782608695652173,0.09999999999999998,1.0,0.5,1.0,0.0,0.39999999999999997
0.03199935466623644,0.18181818181818188,0.18389261744966443,0.08967391304347827,0.09999999999999998,1.0,0.5,1.0,0.0,0.39999999999999997
0.021332680888453925,0.18181818181818188,0.5218120805369127,0.3342391304347826,0.30000000000000004,0.3333333333333333,0.5,1.0,0.0,0.039999999999999994
0.06666604444402963,0.3030303030303031,0.2620805369127517,0.10054347826086957,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.15999999999999998
0.0999993999996,0.39393939393939403,0.3214765100671141,0.2554347826086956,0.09999999999999998,0.3333333333333333,0.5,1.0,0.5,0.27999999999999997
0.045999363999576,0.36363636363636365,0.25906040268456376,0.15217391304347827,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.27999999999999997
0.06666604444402963,0.15151515151515155,0.39395973154362407,0.28804347826086957,0.09999999999999998,1.0,0.5,1.0,0.5,0.44
0.008666005777337185,0.36363636363636365,0.12550335570469798,0.09510869565217392,0.09999999999999998,1.0,0.5,1.0,0.0,0.0
0.03999935999957333,0.4545454545454546,0.2093959731543624,0.15217391304347827,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.15999999999999998
0.026666017777345185,0.33333333333333337,0.19228187919463088,0.13858695652173914,0.09999999999999998,1.0,0.5,1.0,0.0,0.12000000000000001
0.023332682221788147,0.33333333333333337,0.12550335570469798,0.09510869565217392,0.09999999999999998,1.0,0.5,1.0,0.0,0.12000000000000001
0.04666603111068741,0.33333333333333337,0.2808724832214765,0.13858695652173914,0.09999999999999998,0.3333333333333333,0.5,1.0,1.0,0.24
0.03333268888845926,0.3030303030303031,0.3214765100671141,0.2554347826086956,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.15999999999999998
0.050758700505800336,0.4242424242424243,0.2932885906040268,0.17934782608695654,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.12000000000000001
0.11666607777738519,0.3030303030303031,0.2093959731543624,0.11141304347826086,0.09999999999999998,0.3333333333333333,0.5,1.0,0.25,0.32
0.016666011110674072,0.4242424242424243,0.12583892617449663,0.09510869565217392,0.09999999999999998,1.0,0.5,1.0,0.0,0.08
0.026666017777345185,0.4242424242424243,0.12550335570469798,0.09510869565217392,0.09999999999999998,1.0,0.5,1.0,0.5,0.2
0.04333269555513037,0.3030303030303031,0.057718120805369116,0.03804347826086957,0.09999999999999998,1.0,0.5,1.0,0.25,0.48000000000000004
0.05999937333291556,0.33333333333333337,0.2093959731543624,0.15217391304347827,0.30000000000000004,0.3333333333333333,0.5,1.0,0.5,0.27999999999999997
0.05333270222180148,0.24242424242424243,0.15503355704697988,0.08152173913043478,0.09999999999999998,1.0,0.5,1.0,0.5,0.44
0.0733327155551437,0.33333333333333337,0.2093959731543624,0.15217391304347827,0.30000000000000004,0.3333333333333333,0.5,1.0,0.5,0.2
0.0008680005786670524,0.24242424242424243,0.19261744966442954,0.1467391304347826,0.09999999999999998,1.0,0.0,1.0,0.0,0.039999999999999994
0.021199347466231644,0.24242424242424243,0.45100671140939597,0.4239130434782608,0.09999999999999998,0.3333333333333333,0.0,0.0,0.0,0.08
0.013332675555117038,0.39393939393939403,0.6251677852348992,0.4945652173913044,0.09999999999999998,1.0,0.0,0.0,0.0,0.039999999999999994
0.029999353332902223,0.3030303030303031,0.46140939597315433,0.39402173913043476,0.09999999999999998,0.3333333333333333,0.0,0.0,0.0,0.12000000000000001
0.011332674221782815,0.0,1.0,0.6739130434782608,0.09999999999999998,1.0,0.5,0.0,0.0,0.12000000000000001
0.013999342666228445,0.09090909090909094,0.46140939597315433,0.31521739130434784,0.30000000000000004,0.3333333333333333,0.0,0.0,0.0,0.039999999999999994
0.024666016444010962,0.12121212121212122,0.7929530201342281,0.6032608695652173,0.09999999999999998,0.3333333333333333,0.0,0.0,0.0,0.12000000000000001
0.004999336666224445,0.21212121212121215,0.46006711409395973,0.4293478260869565,0.09999999999999998,0.3333333333333333,0.0,0.0,0.0,0.039999999999999994
0.03333268888845926,0.15151515151515155,0.39395973154362407,0.39402173913043476,0.09999999999999998,1.0,0.0,0.0,0.0,0.08
0.023332682221788147,0.18181818181818188,0.5097315436241611,0.4673913043478261,0.09999999999999998,0.3333333333333333,0.0,0.0,0.0,0.15999999999999998
0.01266600844400563,0.12121212121212122,0.2775167785234899,0.296195652173913,0.09999999999999998,1.0,0.0,0.0,0.0,0.039999999999999994
0.027332684888456592,0.2727272727272727,0.2929530201342282,0.2309782608695652,0.09999999999999998,1.0,0.0,0.0,0.0,0.12000000000000001
0.025999350666233777,0.15151515151515155,0.39395973154362407,0.28804347826086957,0.09999999999999998,1.0,0.0,0.0,0.0,0.27999999999999997
0.014666009777339853,0.2727272727272727,0.45134228187919456,0.4293478260869565,0.09999999999999998,0.3333333333333333,0.0,0.0,0.0,0.08
0.03533269022179348,0.09090909090909094,0.7862416107382549,0.5679347826086956,0.30000000000000004,0.3333333333333333,0.0,0.0,0.0,0.2
0.026666017777345185,0.5151515151515151,0.2093959731543624,0.15217391304347827,0.09999999999999998,0.3333333333333333,0.0,1.0,0.0,0.2
0.031332687555125034,0.12121212121212122,0.7929530201342281,0.6793478260869565,0.09999999999999998,0.3333333333333333,0.0,0.0,0.0,0.12000000000000001
0.0481326987551325,0.03030303030303033,0.6285234899328859,0.32065217391304346,0.09999999999999998,1.0,0.0,0.0,0.5,0.39999999999999997
0.033266022177348115,0.21212121212121215,0.3936241610738255,0.3125,0.09999999999999998,1.0,0.0,1.0,0.0,0.15999999999999998
0.005999337332891556,0.12121212121212122,0.46140939597315433,0.39402173913043476,0.09999999999999998,0.3333333333333333,0.0,0.0,0.0,0.12000000000000001
0.007332671555114371,0.24242424242424243,0.19261744966442954,0.20652173913043476,0.09999999999999998,1.0,0.0,1.0,0.0,0.08
0.03266602177734785,0.18181818181818188,0.3268456375838926,0.19293478260869562,0.09999999999999998,1.0,0.5,1.0,0.0,0.36
0.06333270888847259,0.21212121212121215,0.3936241610738255,0.3125,0.09999999999999998,1.0,0.5,1.0,0.0,0.32
0.007332671555114371,0.15151515151515155,0.3268456375838926,0.19293478260869562,0.09999999999999998,1.0,0.0,0.0,0.0,0.15999999999999998
0.03073268715512477,0.21212121212121215,0.2513422818791946,0.1657608695652174,0.30000000000000004,1.0,0.0,1.0,0.0,0.24
0.010666007110671408,0.15151515151515155,0.458724832214765,0.40489130434782605,0.09999999999999998,1.0,0.0,0.0,0.0,0.12000000000000001
0.011999341332894223,0.18181818181818188,0.2929530201342282,0.2282608695652174,0.09999999999999998,1.0,0.0,0.0,0.0,0.12000000000000001
0.006435337623558416,0.3030303030303031,0.19228187919463088,0.1331521739130435,0.09999999999999998,1.0,0.0,0.0,0.0,0.039999999999999994
0.007332671555114371,0.4242424242424243,0.12550335570469798,0.09510869565217392,0.09999999999999998,1.0,0.0,1.0,0.0,0.36
0.016199344132896087,0.36363636363636365,0.19228187919463088,0.1331521739130435,0.09999999999999998,1.0,0.0,1.0,0.0,0.32
0.028108018738679158,0.06060606060606066,0.7151006711409396,0.37771739130434784,0.30000000000000004,0.3333333333333333,0.0,0.0,0.5,0.15999999999999998
0.005332670221780148,0.36363636363636365,0.2929530201342282,0.20652173913043476,0.09999999999999998,0.3333333333333333,0.0,0.0,0.0,0.08
0.01999934666623111,0.39393939393939403,0.46006711409395973,0.4293478260869565,0.09999999999999998,0.3333333333333333,0.0,0.0,0.0,0.15999999999999998
0.027332684888456592,0.3030303030303031,0.6275167785234899,0.33967391304347827,0.09999999999999998,1.0,0.0,0.0,0.0,0.15999999999999998
0.007999338666225778,0.2727272727272727,0.46006711409395973,0.4293478260869565,0.09999999999999998,0.3333333333333333,0.0,0.0,0.0,0.15999999999999998
0.047332698221798815,0.09090909090909094,0.5832214765100671,0.358695652173913,0.09999999999999998,1.0,0.0,0.0,0.0,0.44
0.013332675555117038,0.24242424242424243,0.2513422818791946,0.16032608695652173,0.30000000000000004,1.0,0.5,1.0,0.0,0.15999999999999998
0.01999934666623111,1.0,0.45134228187919456,1.0,0.0,1.0,0.5,0.0,0.0,0.12000000000000001
0.06666604444402963,0.33333333333333337,0.3268456375838926,0.19293478260869562,0.09999999999999998,0.3333333333333333,0.5,1.0,0.5,0.36
0.00633267088844726,0.2727272727272727,0.19194630872483223,0.1467391304347826,0.09999999999999998,1.0,0.5,1.0,0.0,0.08
0.07999938666625778,0.33333333333333337,0.2600671140939598,0.09782608695652173,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.36
0.024399349599566397,0.33333333333333337,0.19228187919463088,0.1331521739130435,0.09999999999999998,1.0,0.5,1.0,0.0,0.2
0.03333268888845926,0.33333333333333337,0.12550335570469798,0.09510869565217392,0.09999999999999998,1.0,0.5,0.0,0.5,0.2
0.026666017777345185,0.21212121212121215,0.057718120805369116,0.013586956521739135,0.0,1.0,0.5,1.0,0.5,0.8400000000000001
0.07999938666625778,0.36363636363636365,0.2093959731543624,0.11141304347826086,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.39999999999999997
0.04666603111068741,0.2727272727272727,0.19228187919463088,0.1358695652173913,0.09999999999999998,1.0,0.5,1.0,0.0,0.2
0.023332682221788147,0.3030303030303031,0.19228187919463088,0.14402173913043478,0.09999999999999998,1.0,0.5,1.0,0.0,0.24
0.029332686221790815,0.3030303030303031,0.19228187919463088,0.1358695652173913,0.09999999999999998,1.0,0.5,1.0,0.5,0.15999999999999998
0.07999938666625778,0.12121212121212122,0.2916107382550335,0.18478260869565216,0.09999999999999998,1.0,0.5,1.0,0.5,0.6000000000000001
0.03999935999957333,0.36363636363636365,0.2483221476510067,0.14945652173913043,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.39999999999999997
0.03999935999957333,0.2727272727272727,0.057718120805369116,0.05706521739130435,0.09999999999999998,1.0,0.5,1.0,0.0,0.8
0.01999934666623111,0.12121212121212122,0.7912751677852348,0.3695652173913043,0.30000000000000004,0.3333333333333333,0.5,1.0,0.5,0.24
0.00999933999956,0.2727272727272727,0.19261744966442954,0.1358695652173913,0.20000000000000007,1.0,0.5,1.0,0.5,0.15999999999999998
0.05999937333291556,0.39393939393939403,0.2093959731543624,0.1141304347826087,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.12000000000000001
0.031332687555125034,0.24242424242424243,0.2929530201342282,0.23369565217391303,0.09999999999999998,1.0,0.5,1.0,0.5,0.44
0.05999937333291556,0.24242424242424243,0.12382550335570472,0.07608695652173914,0.09999999999999998,1.0,0.5,1.0,0.0,0.6000000000000001
0.08039938693292462,0.2727272727272727,0.12550335570469798,0.09510869565217392,0.09999999999999998,1.0,0.5,1.0,0.5,0.39999999999999997
0.06666604444402963,0.21212121212121215,0.3271812080536912,0.19293478260869562,0.09999999999999998,1.0,0.5,1.0,1.0,0.39999999999999997
0.03999935999957333,0.33333333333333337,0.19228187919463088,0.13858695652173914,0.09999999999999998,1.0,0.5,1.0,0.5,0.15999999999999998
0.05733270488846993,0.18181818181818188,0.24060402684563756,0.13858695652173914,0.09999999999999998,1.0,0.5,1.0,0.0,0.6000000000000001
0.0033326688884459258,0.2727272727272727,0.19228187919463088,0.1331521739130435,0.09999999999999998,1.0,0.5,1.0,0.0,0.0
0.024666016444010962,0.5757575757575758,0.2093959731543624,0.15217391304347827,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.12000000000000001
0.009332672888448593,0.33333333333333337,0.1929530201342282,0.14130434782608695,0.09999999999999998,1.0,0.5,1.0,0.0,0.039999999999999994
0.04666603111068741,0.33333333333333337,0.2093959731543624,0.15217391304347827,0.30000000000000004,0.3333333333333333,0.5,1.0,0.0,0.2
0.03333268888845926,0.24242424242424243,0.2929530201342282,0.2309782608695652,0.09999999999999998,1.0,0.5,1.0,0.0,0.2
0.03999935999957333,0.3030303030303031,0.19261744966442954,0.1467391304347826,0.09999999999999998,1.0,0.5,1.0,0.5,0.24
0.03333268888845926,0.5151515151515151,0.12550335570469798,0.07065217391304349,0.09999999999999998,0.0,0.5,1.0,0.0,0.15999999999999998
0.03333268888845926,0.33333333333333337,0.19228187919463088,0.13858695652173914,0.09999999999999998,1.0,0.5,1.0,0.0,0.12000000000000001
0.04666603111068741,0.2727272727272727,0.19228187919463088,0.1358695652173913,0.09999999999999998,1.0,0.5,1.0,0.0,0.27999999999999997
0.023332682221788147,0.33333333333333337,0.12550335570469798,0.09510869565217392,0.09999999999999998,1.0,0.5,0.0,0.0,0.08
0.013332675555117038,0.36363636363636365,0.19228187919463088,0.1331521739130435,0.09999999999999998,1.0,0.5,1.0,0.0,0.12000000000000001
0.013332675555117038,0.4545454545454546,0.057718120805369116,0.04076086956521738,0.09999999999999998,1.0,0.5,1.0,0.0,0.08
0.005199336799557867,0.39393939393939403,0.19228187919463088,0.1331521739130435,0.09999999999999998,1.0,0.5,0.0,0.0,0.08
0.013332675555117038,0.33333333333333337,0.19228187919463088,0.1331521739130435,0.09999999999999998,1.0,0.5,1.0,0.0,0.12000000000000001
0.020917347278231517,0.2727272727272727,0.19228187919463088,0.1358695652173913,0.09999999999999998,1.0,0.5,1.0,0.5,0.27999999999999997
0.03333268888845926,0.5757575757575758,0.2093959731543624,0.1141304347826087,0.09999999999999998,0.3333333333333333,0.5,1.0,0.0,0.08
0.03999935999957333,0.33333333333333337,0.12550335570469798,0.09510869565217392,0.09999999999999998,1.0,0.5,1.0,0.0,0.2
0.06666604444402963,0.15151515151515155,0.39261744966442946,0.28804347826086957,0.09999999999999998,1.0,0.5,0.0,0.0,0.32
0.03999935999957333,0.3030303030303031,0.19261744966442954,0.1467391304347826,0.09999999999999998,1.0,0.5,1.0,0.0,0.32
0.0033326688884459258,0.36363636363636365,0.19228187919463088,0.13858695652173914,0.09999999999999998,1.0,0.5,0.0,0.0,0.08
0.03999935999957333,0.15151515151515155,0.5218120805369127,0.3125,0.30000000000000004,0.3333333333333333,0.5,1.0,0.0,0.12000000000000001
0.016666011110674072,0.3030303030303031,0.057718120805369116,0.03804347826086957,0.09999999999999998,1.0,0.5,1.0,0.5,0.36
0.01999934666623111,0.48484848484848486,0.05872483221476513,0.05706521739130435,0.09999999999999998,1.0,0.5,1.0,0.0,0.08
