iter	RMSE
0	26.87162124
1	26.44666071
2	26.03231783
3	25.65634527
4	25.28661538
5	24.98058649
6	24.65044342
7	24.37848226
8	24.08669568
9	23.82985046
10	23.56657234
11	23.33116555
12	23.10914554
13	22.90284613
14	22.70881264
15	22.51704217
16	22.36752047
17	22.19661376
18	22.0610481
19	21.91257354
20	21.77823917
21	21.64760668
22	21.52799652
23	21.41711066
24	21.30858968
25	21.20650422
26	21.11911463
27	21.032227
28	20.94381884
29	20.87030652
30	20.79730005
31	20.73907379
32	20.66542509
33	20.59581665
34	20.5313497
35	20.47070768
36	20.41077066
37	20.35950029
38	20.31193516
39	20.26755218
40	20.22479507
41	20.18629475
42	20.14264728
43	20.10749209
44	20.07870757
45	20.04449582
46	20.00625582
47	19.97791799
48	19.95406152
49	19.93099288
50	19.90289327
51	19.8730937
52	19.84362754
53	19.82138065
54	19.79547499
55	19.77297743
56	19.75530652
57	19.72791978
58	19.71048846
59	19.69313806
60	19.67462559
61	19.6577827
62	19.6346539
63	19.61780123
64	19.59479862
65	19.57720248
66	19.54516504
67	19.52717269
68	19.50554221
69	19.4894408
70	19.47617116
71	19.45496655
72	19.43506137
73	19.42198605
74	19.40896409
75	19.39113291
76	19.37407099
77	19.35740402
78	19.33293982
79	19.31050325
80	19.29777824
81	19.28055184
82	19.26178722
83	19.2472653
84	19.23760737
85	19.22787393
86	19.21037619
87	19.19806228
88	19.18801226
89	19.17571636
90	19.16050167
91	19.14283007
92	19.12541904
93	19.11290238
94	19.09814994
95	19.08519555
96	19.07537209
97	19.06486467
98	19.04864408
99	19.03906921
100	19.02259331
101	19.00885777
102	18.99590824
103	18.98293954
104	18.97285958
105	18.96096621
106	18.94977571
107	18.93977825
108	18.93072433
109	18.91982859
110	18.91037937
111	18.90221246
112	18.89526265
113	18.88947195
114	18.87276444
115	18.86608463
116	18.85774907
117	18.84686045
118	18.83452663
119	18.82716232
120	18.81394981
121	18.80592825
122	18.79182201
123	18.77957206
124	18.76536363
125	18.757136
126	18.74778074
127	18.73975072
128	18.72749639
129	18.71944704
130	18.70796458
131	18.69337387
132	18.68118293
133	18.66990079
134	18.66285403
135	18.64607034
136	18.64026565
137	18.63372417
138	18.62554761
139	18.61564436
140	18.60593807
141	18.59699605
142	18.58405583
143	18.5720645
144	18.56462529
145	18.55554868
146	18.54845986
147	18.53671906
148	18.52554554
149	18.51499942
150	18.50749265
151	18.49601349
152	18.48618723
153	18.47752978
154	18.47036899
155	18.46100651
156	18.44691585
157	18.43226122
158	18.41553217
159	18.40234032
160	18.38509592
161	18.38009938
162	18.37288642
163	18.36262655
164	18.34791656
165	18.34216131
166	18.32923084
167	18.32244931
168	18.3129302
169	18.30535335
170	18.29268126
171	18.28344309
172	18.27561689
173	18.26324078
174	18.25181903
175	18.24258853
176	18.23352629
177	18.2238697
178	18.21217576
179	18.20306445
180	18.19446542
181	18.18453124
182	18.17725901
183	18.16751935
184	18.15619423
185	18.15024965
186	18.14304111
187	18.13211974
188	18.12283047
189	18.10900882
190	18.10045036
191	18.09415585
192	18.08829452
193	18.07291425
194	18.06576971
195	18.05830852
196	18.05158106
197	18.03947237
198	18.03445107
199	18.02276229
200	18.01289135
201	18.00488256
202	17.99345575
203	17.98762577
204	17.97751631
205	17.96507443
206	17.95625743
207	17.94682427
208	17.93641482
209	17.9265821
210	17.91675594
211	17.90372719
212	17.89186427
213	17.88581109
214	17.87188847
215	17.86480411
216	17.85455901
217	17.84527217
218	17.83217513
219	17.82398914
220	17.81726917
221	17.79856767
222	17.79072756
223	17.78280493
224	17.76823293
225	17.75578749
226	17.74141995
227	17.73316096
228	17.72202752
229	17.71357659
230	17.7036076
231	17.6936425
232	17.67443103
233	17.66766262
234	17.66060347
235	17.65344919
236	17.64835859
237	17.64416318
238	17.63838241
239	17.63162777
240	17.616327
241	17.61266351
242	17.60094211
243	17.59306707
244	17.58315591
245	17.57233185
246	17.55816134
247	17.55229326
248	17.54431857
249	17.53911719
250	17.52433393
251	17.50572835
252	17.48628831
253	17.47230827
254	17.46666404
255	17.46325166
256	17.45613917
257	17.44822709
258	17.44300664
259	17.43440527
260	17.43003089
261	17.42340349
262	17.41759476
263	17.40726555
264	17.39413443
265	17.38019697
266	17.37309777
267	17.36449773
268	17.35564877
269	17.34910781
270	17.33769507
271	17.33213654
272	17.3232564
273	17.31534353
274	17.30746155
275	17.29269146
276	17.2801464
277	17.27380359
278	17.2655085
279	17.26209508
280	17.25013506
281	17.2388203
282	17.22978909
283	17.21078445
284	17.19758436
285	17.19129544
286	17.18383723
287	17.17544482
288	17.16352414
289	17.15812746
290	17.14246029
291	17.13569238
292	17.12175619
293	17.11572126
294	17.10860464
295	17.10239618
296	17.08672692
297	17.08095729
298	17.07667862
299	17.06394124
300	17.05309239
301	17.04137856
302	17.03075329
303	17.02415438
