0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0.058095131522764895,0.0006840649412362336,4.9144431452188335e-06,0.3958702611077898,0.13868282898501783,0.09463603480494175,0.07128785770302515,2.4980018054066022e-15,-0.09510122080831143,0.08496854452217079,0.0595286833017774,-2.1788126858268697e-15,-0.07251318129638783,0.017544879782896823,-1.1102230246251565e-16,0.1468523943567364,0.06342608198575654,0.05837740809145138,-4.163336342344337e-17,0.21482680267767584,-0.1517410837218592,0.09534847008455584,0.22897487812277262,0.28885138790580295,0.40647068481111126,0.6342764846659883,0.27737527538518675,-0.14400420030171235,0.23310302172175254,-0.22992677161046085,-0.12125039225370317,-5.551115123125783e-17,-0.15551773393709264,-5.551115123125783e-17,0.37629835543028906,0.34102976206841457,0.44705860479917503,-0.07699296077533063,0.18168614163992466,-0.9536952490080659,-0.1255173934974948,0.09507250906165925,0.14383872934358147,0.1773016033513524,0.17831506615215212,0.25416472295255266
5.820871585948092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
