0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0001745180756985209,-2.832536446383323e-06,3.883680823823719e-05,-0.009106431921743697,0.00025800771023901196,0.0017626269016668761,4.4685053621567894e-06,-0.00013793405647202867,-0.0007781222386063867,-6.249243432295257e-05,0.0002488753953432173,-0.00017440260510187197,-9.231527306356484e-07,0.0003310536288243122,-5.249874268676863e-05,0.00011631617625701768,2.163340578209152e-05,-2.4301586944123783e-05
5.019229449527629,,,,,,,,,,,,,,,,,
