0,1,2,3,4,5,6,7,8,9
-0.47000410673181187,0.34862539780606044,0.7489844835450385,3.6911476684203683,0.23637662157403205,-0.19277154305480107,-0.13240803742623028,-0.21188009566742763,-0.12504987877432056,-2.8123624608889006
13.142046293120277,,,,,,,,,
