0,1,2,3,4,5,6,7,8,9
-0.47019943229805783,0.3487499712523072,0.748490431208557,3.6924913201757925,0.2367589507668217,-0.19274596293513507,-0.13234844692590292,-0.2117650601588415,-0.1250090326900001,-2.8123930504285
13.141741253726567,,,,,,,,,
