0,1,2,3,4,5,6,7
0.0028113670397746995,0.42050802349507055,0.539774090468288,-6.739163909641466e-06,1.1570041484237348,-0.4933660721788267,0.649692045481126,-0.8274614854737764
-846.170396705568,,,,,,,
