iter	Passed	Remaining
0	136	3967
1	138	1943
2	140	1268
3	142	929
4	144	724
5	146	587
6	148	488
7	150	414
8	152	356
9	154	309
10	156	271
11	158	238
12	160	210
13	162	186
14	164	164
15	166	145
16	168	129
17	171	114
18	173	100
19	175	87
20	177	75
21	179	65
22	181	55
23	183	45
24	185	37
25	187	28
26	189	21
27	191	13
28	193	6
29	195	0
