0,1,2,3,4,5,6,7
0.0917486333760564,-1.6189365063603036,-0.027042454531606364,0.03020618424422533,0.03265075132556067,7.481369116087396,0.7924633494598878,1.1000017619893236
-130.71736565157235,,,,,,,
