0,1,2,3,4,5,6,7
0.015274091971747011,-0.030736957485791607,-0.0004970486930578749,0.0005607596626471456,0.0006373344185461524,0.15710234970368273,0.013885868762232393,0.021725716048683535
0.3208296916484369,,,,,,,
