0,1,2,3,4,5,6,7
0.09313593217884059,-1.6246979962963073,-0.027086947700974025,0.030276955422768613,0.032716088399940946,7.191818903397729,0.8047217908176499,1.1012129794846215
-133.47022570792603,,,,,,,
