0,1,2,3,4,5,6,7
0.015425565792467332,-0.03082869832943836,-0.0004977335185825756,0.0005614591628037353,0.0006392554966997794,0.1532244898021696,0.014048972717935445,0.021737757813436183
0.32117678699440183,,,,,,,
